2.9985041368,dissolution,man_9,9,0,52.5844127893,woman_92,92,1,34.7211596001
2.9985041368,(relationshipended),man_9,9,0,52.5844127893,woman_92,92,1,34.7211596001,formationtime,2.9130660815,relationage,0.0854380553
3.0162820685,dissolution,man_33,33,0,51.6811721094,woman_74,74,1,34.5726921878
3.0162820685,(relationshipended),man_33,33,0,51.6811721094,woman_74,74,1,34.5726921878,formationtime,1.8914696758,relationage,1.1248123928
3.0466718689,formation,man_28,28,0,42.2573691296,woman_58,58,1,18.8783208958
3.0858974457,formation,man_37,37,0,46.3205595082,woman_86,86,1,20.8464117929
3.1053631615,formation,man_25,25,0,16.1519714625,woman_67,67,1,76.3339427643
3.1915137570,formation,man_23,23,0,24.8831289311,woman_52,52,1,36.3355578340
3.2430450229,formation,man_49,49,0,52.2015099498,woman_99,99,1,69.2155562208
3.2558124212,formation,man_32,32,0,16.4351064913,woman_58,58,1,19.0874614481
3.2938355500,dissolution,man_32,32,0,16.4731296200,woman_99,99,1,69.2663467479
3.2938355500,(relationshipended),man_32,32,0,16.4731296200,woman_99,99,1,69.2663467479,formationtime,2.7949235333,relationage,0.4989120167
3.2961513378,dissolution,man_20,20,0,24.3904928596,woman_98,98,1,64.6083374066
3.2961513378,(relationshipended),man_20,20,0,24.3904928596,woman_98,98,1,64.6083374066,formationtime,2.1138619981,relationage,1.1822893397
3.2992393040,dissolution,man_28,28,0,42.5099365647,woman_58,58,1,19.1308883309
3.2992393040,(relationshipended),man_28,28,0,42.5099365647,woman_58,58,1,19.1308883309,formationtime,3.0466718689,relationage,0.2525674351
3.3064033565,formation,man_15,15,0,47.3540105317,woman_64,64,1,65.5401831030
3.3102709944,formation,man_41,41,0,31.2882866459,woman_93,93,1,65.5045552389
3.3224885948,formation,man_16,16,0,54.9512026236,woman_98,98,1,64.6346746635
3.3473126490,dissolution,man_25,25,0,16.3939209501,woman_67,67,1,76.5758922518
3.3473126490,(relationshipended),man_25,25,0,16.3939209501,woman_67,67,1,76.5758922518,formationtime,3.1053631615,relationage,0.2419494875
3.4183861047,formation,man_11,11,0,35.7946282948,woman_86,86,1,21.1789004519
3.4813460789,formation,man_6,6,0,50.7893483661,woman_90,90,1,46.3423443245
3.4920040125,formation,man_41,41,0,31.4700196640,woman_80,80,1,25.4158855523
3.5488787925,formation,man_28,28,0,42.7595760531,woman_81,81,1,21.8863908899
3.5538466444,formation,man_6,6,0,50.8618489316,woman_52,52,1,36.6978907214
3.5977646607,dissolution,man_28,28,0,42.8084619213,woman_81,81,1,21.9352767581
3.5977646607,(relationshipended),man_28,28,0,42.8084619213,woman_81,81,1,21.9352767581,formationtime,3.5488787925,relationage,0.0488858682
3.6110983950,dissolution,man_1,1,0,53.7840547381,woman_82,82,1,34.3255403462
3.6110983950,(relationshipended),man_1,1,0,53.7840547381,woman_82,82,1,34.3255403462,formationtime,2.6997094804,relationage,0.9113889147
3.6171871514,formation,man_15,15,0,47.6647943265,woman_86,86,1,21.3777014985
3.6531572904,dissolution,man_32,32,0,16.8324513604,woman_58,58,1,19.4848063172
3.6531572904,(relationshipended),man_32,32,0,16.8324513604,woman_58,58,1,19.4848063172,formationtime,3.2558124212,relationage,0.3973448691
3.6735585029,formation,man_19,19,0,23.6664649288,woman_63,63,1,41.5898091292
3.7150946509,dissolution,man_28,28,0,42.9257919116,woman_74,74,1,35.2715047702
3.7150946509,(relationshipended),man_28,28,0,42.9257919116,woman_74,74,1,35.2715047702,formationtime,2.3010422048,relationage,1.4140524461
3.7393078634,formation,man_27,27,0,51.1605761555,woman_66,66,1,39.3618011519
3.7639334145,formation,man_38,38,0,21.3307533146,woman_82,82,1,34.4783753658
3.7670007574,formation,man_10,10,0,37.6266769860,woman_64,64,1,66.0007805039
3.7737808940,formation,man_40,40,0,22.6249510806,woman_81,81,1,22.1112929914
3.7790556534,dissolution,man_37,37,0,47.0137177159,woman_88,88,1,47.2699930812
3.7790556534,(relationshipended),man_37,37,0,47.0137177159,woman_88,88,1,47.2699930812,formationtime,2.4119727364,relationage,1.3670829170
3.7976056443,dissolution,man_6,6,0,51.1056079315,woman_90,90,1,46.6586038899
3.7976056443,(relationshipended),man_6,6,0,51.1056079315,woman_90,90,1,46.6586038899,formationtime,3.4813460789,relationage,0.3162595654
3.8003909008,dissolution,man_38,38,0,21.3672108008,woman_82,82,1,34.5148328520
3.8003909008,(relationshipended),man_38,38,0,21.3672108008,woman_82,82,1,34.5148328520,formationtime,3.7639334145,relationage,0.0364574862
3.8425625096,debut,woman_61,61,1,15.0000000000,(none),-1,-1,-1.0000000000
3.8656838165,dissolution,man_10,10,0,37.7253600451,woman_64,64,1,66.0994635630
3.8656838165,(relationshipended),man_10,10,0,37.7253600451,woman_64,64,1,66.0994635630,formationtime,3.7670007574,relationage,0.0986830591
3.8864824696,formation,man_15,15,0,47.9340896448,woman_73,73,1,79.1241861415
3.9150928753,formation,man_15,15,0,47.9627000504,woman_58,58,1,19.7467419021
3.9306400559,dissolution,man_16,16,0,55.5593540847,woman_98,98,1,65.2428261246
3.9306400559,(relationshipended),man_16,16,0,55.5593540847,woman_98,98,1,65.2428261246,formationtime,3.3224885948,relationage,0.6081514611
3.9567823351,formation,man_47,47,0,25.5136403741,woman_82,82,1,34.6712242863
3.9710100254,dissolution,man_15,15,0,48.0186172006,woman_58,58,1,19.8026590523
3.9710100254,(relationshipended),man_15,15,0,48.0186172006,woman_58,58,1,19.8026590523,formationtime,3.9150928753,relationage,0.0559171502
4.0011018145,formation,man_27,27,0,51.4223701067,woman_80,80,1,25.9249833544
4.0125923453,formation,man_37,37,0,47.2472544078,woman_90,90,1,46.8735905909
4.0331661831,formation,man_40,40,0,22.8843363697,woman_95,95,1,17.6237081350
4.0471794737,dissolution,man_40,40,0,22.8983496602,woman_81,81,1,22.3846915711
4.0471794737,(relationshipended),man_40,40,0,22.8983496602,woman_81,81,1,22.3846915711,formationtime,3.7737808940,relationage,0.2733985797
4.0645101918,formation,man_3,3,0,39.3133391151,woman_81,81,1,22.4020222892
4.0942814934,dissolution,man_6,6,0,51.4022837806,woman_52,52,1,37.2383255704
4.0942814934,(relationshipended),man_6,6,0,51.4022837806,woman_52,52,1,37.2383255704,formationtime,3.5538466444,relationage,0.5404348490
4.1101786172,formation,man_9,9,0,53.6960872697,woman_73,73,1,79.3478822890
4.1307003726,formation,man_12,12,0,39.9250145679,woman_72,72,1,29.9814949127
4.1901064389,dissolution,man_47,47,0,25.7469644778,woman_82,82,1,34.9045483901
4.1901064389,(relationshipended),man_47,47,0,25.7469644778,woman_82,82,1,34.9045483901,formationtime,3.9567823351,relationage,0.2333241038
4.2187985786,dissolution,man_40,40,0,23.0699687652,woman_90,90,1,47.0797968242
4.2187985786,(relationshipended),man_40,40,0,23.0699687652,woman_90,90,1,47.0797968242,formationtime,1.4154846910,relationage,2.8033138876
4.2205175501,dissolution,man_6,6,0,51.5285198373,woman_88,88,1,47.7114549780
4.2205175501,(relationshipended),man_6,6,0,51.5285198373,woman_88,88,1,47.7114549780,formationtime,2.7023630126,relationage,1.5181545376
4.2282161339,dissolution,man_3,3,0,39.4770450572,woman_81,81,1,22.5657282313
4.2282161339,(relationshipended),man_3,3,0,39.4770450572,woman_81,81,1,22.5657282313,formationtime,4.0645101918,relationage,0.1637059421
4.2346552214,formation,man_49,49,0,53.1931201483,woman_58,58,1,20.0663042483
4.2431657690,formation,man_44,44,0,62.5309406738,woman_72,72,1,30.0939603091
4.2762433259,formation,man_6,6,0,51.5842456131,woman_62,62,1,31.0233000838
4.2977501380,formation,man_2,2,0,49.8257190178,woman_99,99,1,70.2702613359
4.3233816986,formation,man_32,32,0,17.5026757687,woman_72,72,1,30.1741762387
4.3257980869,formation,man_38,38,0,21.8926179870,woman_96,96,1,34.3911146729
4.3282587946,formation,man_9,9,0,53.9141674472,woman_63,63,1,42.2445094209
4.3515400994,formation,man_12,12,0,40.1458542948,woman_57,57,1,56.1856881894
4.3583118672,formation,man_45,45,0,45.3523517322,woman_87,87,1,25.1867587227
4.3631453427,dissolution,man_15,15,0,48.4107525179,woman_73,73,1,79.6008490146
4.3631453427,(relationshipended),man_15,15,0,48.4107525179,woman_73,73,1,79.6008490146,formationtime,3.8864824696,relationage,0.4766628731
4.4155450975,formation,man_49,49,0,53.3740100244,woman_64,64,1,66.6493248440
4.4393442084,dissolution,man_9,9,0,54.0252528609,woman_73,73,1,79.6770478802
4.4393442084,(relationshipended),man_9,9,0,54.0252528609,woman_73,73,1,79.6770478802,formationtime,4.1101786172,relationage,0.3291655912
4.4643422857,dissolution,man_15,15,0,48.5119494609,woman_86,86,1,22.2248566329
4.4643422857,(relationshipended),man_15,15,0,48.5119494609,woman_86,86,1,22.2248566329,formationtime,3.6171871514,relationage,0.8471551343
4.4677106359,normalmortality,woman_57,57,1,56.3018587259,(none),-1,-1,-1.0000000000
4.4677106359,(relationshipended),man_12,12,0,40.2620248312,woman_57,57,1,56.3018587259,formationtime,4.3515400994,relationage,0.1161705365
4.4677106359,(newperson),man_104,104,0,0.0000000000,(none),-1,-1,-1.0000000000
4.5075719085,dissolution,man_12,12,0,40.3018861038,woman_72,72,1,30.3583664486
4.5075719085,(relationshipended),man_12,12,0,40.3018861038,woman_72,72,1,30.3583664486,formationtime,4.1307003726,relationage,0.3768715359
4.5977328037,dissolution,man_37,37,0,47.8323948662,woman_86,86,1,22.3582471509
4.5977328037,(relationshipended),man_37,37,0,47.8323948662,woman_86,86,1,22.3582471509,formationtime,3.0858974457,relationage,1.5118353580
4.6405345745,formation,man_44,44,0,62.9283094793,woman_91,91,1,22.1355902862
4.6460676634,formation,man_20,20,0,25.7404091852,woman_63,63,1,42.5623182897
4.6813384365,dissolution,man_6,6,0,51.9893407237,woman_62,62,1,31.4283951944
4.6813384365,(relationshipended),man_6,6,0,51.9893407237,woman_62,62,1,31.4283951944,formationtime,4.2762433259,relationage,0.4050951106
4.7090930998,dissolution,man_40,40,0,23.5602632863,woman_95,95,1,18.2996350516
4.7090930998,(relationshipended),man_40,40,0,23.5602632863,woman_95,95,1,18.2996350516,formationtime,4.0331661831,relationage,0.6759269166
4.7466113480,debut,woman_83,83,1,15.0000000000,(none),-1,-1,-1.0000000000
4.7619283308,formation,man_6,6,0,52.0699306180,woman_85,85,1,53.5136105318
4.7955688281,dissolution,man_9,9,0,54.3814774806,woman_63,63,1,42.7118194544
4.7955688281,(relationshipended),man_9,9,0,54.3814774806,woman_63,63,1,42.7118194544,formationtime,4.3282587946,relationage,0.4673100335
4.8079946712,formation,man_35,35,0,48.7657968387,woman_81,81,1,23.1455067686
4.8228305926,formation,man_28,28,0,44.0335278533,woman_87,87,1,25.6512774481
4.8342485359,dissolution,man_41,41,0,32.8122641874,woman_93,93,1,67.0285327804
4.8342485359,(relationshipended),man_41,41,0,32.8122641874,woman_93,93,1,67.0285327804,formationtime,3.3102709944,relationage,1.5239775415
